,Compound,SMILES,Electrical Conductivity (S/m),Electrical Conductivity Error (S/m),Viscosity (Pa*s),Viscosity Error (Pa*s),Density (kg/m^3),Density Error (kg/m^3),Cation SMILES,Anion SMILES,Cation radii using Mordred McGowan volume,Anion radii using Mordred McGowan volume,Cation radii using RDKit DCLV van der Waals volume,Anion radii using RDKit DCLV van der Waals volume,Cation radii using RDKit computeMolVolume,Anion radii using RDKit computeMolVolume,Cation radii using RDKit DCLV van der Waals volume & surface area,Anion radii using RDKit DCLV van der Waals volume & surface area,Cation Family,Longest Alkyl Chain
1750,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.236,0.009,0.1532,0.0062,1326.81,0.51,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.353687877372784e-10,2.7420095936768265e-10,3.4183208746549276e-10,2.8682348554198147e-10,2.6811960596410366e-10,2.1499303290650787e-10,pyrrolidinium,4
1751,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.295,0.012,0.1205,0.0049,1322.77,0.5,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.354208450281681e-10,2.745817252647815e-10,3.4233802254191056e-10,2.8733331263750275e-10,2.6675251556815543e-10,2.1653771594944958e-10,pyrrolidinium,4
1752,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.363,0.015,0.0962,0.0039,1318.75,0.5,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.354659781467348e-10,2.7461365188140754e-10,3.420553185880805e-10,2.869936292085433e-10,2.658864842529561e-10,2.1493065428885437e-10,pyrrolidinium,4
1753,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.439,0.018,0.078,0.0032,1314.76,0.5,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3540789860552645e-10,2.7466560915605603e-10,3.4199545591297147e-10,2.8716357137520736e-10,2.656466504948609e-10,2.1327819672719343e-10,pyrrolidinium,4
1754,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.525,0.021,0.0641,0.0026,1310.79,0.49,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.35342964522187e-10,2.7480374001252795e-10,3.4189200735839246e-10,2.8745663497894604e-10,2.6845438371368936e-10,2.1488870444700124e-10,pyrrolidinium,4
1755,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.722,0.029,0.0448,0.0018,1302.94,0.49,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3541612814077477e-10,2.7462081670304405e-10,3.4200089884034994e-10,2.869472463989747e-10,2.6645826505596e-10,2.1427974187981557e-10,pyrrolidinium,4
1756,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.959,0.038,0.0327,0.0013,1295.18,0.48,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3558148849915245e-10,2.7416537802479976e-10,3.4222390985927567e-10,2.87171291241101e-10,2.6888666540598115e-10,2.1435617628224624e-10,pyrrolidinium,4
1757,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.231,0.049,0.0247,0.001,1287.5,0.47,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.35468126282404e-10,2.7417939748976543e-10,3.4199545591297147e-10,2.8743352009986766e-10,2.6723532932424083e-10,2.1680632002114087e-10,pyrrolidinium,4
1758,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.538,0.062,0.01919,0.00077,1279.89,0.46,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.352454980465775e-10,2.7433010902489824e-10,3.4226739032982075e-10,2.8745663497894604e-10,2.6632352546960326e-10,2.1324368409257243e-10,pyrrolidinium,4
1759,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.865,0.075,0.0153,0.00062,1272.35,0.46,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3532453140605355e-10,2.742882909588693e-10,3.4211516031753587e-10,2.8728703945647285e-10,2.6696170911478635e-10,2.1621304155740262e-10,pyrrolidinium,4
1760,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,2.23,0.089,0.01243,0.0005,1264.88,0.45,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.353688805562167e-10,2.7466051121797326e-10,3.4218585538216243e-10,2.8737186223985406e-10,2.6617100819667603e-10,2.1500321562093518e-10,pyrrolidinium,4
1761,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.917,0.092,0.04974,0.00035,1306.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3543256945100956e-10,2.747981337985048e-10,3.4216954372919737e-10,2.8743352009986766e-10,2.6781222195390007e-10,2.1309881689403248e-10,pyrrolidinium,4
1762,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.09,0.11,0.04074,0.00029,1301.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3527897405488684e-10,2.7431191709263223e-10,3.4202266881757833e-10,2.8682348554198147e-10,2.6721853845834616e-10,2.16612606955794e-10,pyrrolidinium,4
1763,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.27,0.13,0.03383,0.00024,1296.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.355454460383472e-10,2.7478530281705316e-10,3.420553185880805e-10,2.872947526884869e-10,2.6660589121170345e-10,2.1759001869337822e-10,pyrrolidinium,4
1764,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.47,0.15,0.02842,0.0002,1292.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3524666159890747e-10,2.7485519138824016e-10,3.4226739032982075e-10,2.873024655063565e-10,2.6708488541904336e-10,2.1677650812855488e-10,pyrrolidinium,4
1765,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.68,0.17,0.02415,0.00017,1287.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3528737643811044e-10,2.745855373604901e-10,3.42229345522325e-10,2.876029429620055e-10,2.666298445796832e-10,2.1704342208320067e-10,pyrrolidinium,4
1766,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.91,0.19,0.02073,0.00015,1283.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.354083990226327e-10,2.74397847732151e-10,3.4211516031753587e-10,2.869936292085433e-10,2.6740004113583427e-10,2.1292260940066367e-10,pyrrolidinium,4
1767,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,2.16,0.22,0.01794,0.00013,1278.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3555678776197367e-10,2.7425494866169274e-10,3.4231629265800875e-10,2.869472463989747e-10,2.669453140549149e-10,2.1709924503295328e-10,pyrrolidinium,4
1768,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,2.69,0.27,0.01377,0.0001,1269.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.353711522770461e-10,2.747755268116537e-10,3.4220760183400155e-10,2.8745663497894604e-10,2.6706942856371536e-10,2.1484081535372227e-10,pyrrolidinium,4
1769,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,3.31,0.33,0.01065,8e-05,1259.0,1.0,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3535188641079216e-10,2.74276245506633e-10,3.4207708163947383e-10,2.8686990837771035e-10,2.665094912525159e-10,2.1776743742736044e-10,pyrrolidinium,4
1770,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.444,0.009,0.0782,0.0017,1314.74,0.61,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.354147626735292e-10,2.7478053202846864e-10,3.422402163304425e-10,2.8743352009986766e-10,2.664540893333604e-10,2.1708204633570967e-10,pyrrolidinium,4
1771,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.527,0.011,0.0643,0.0013,1310.8,0.6,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3568499773577197e-10,2.747141806357113e-10,3.4211516031753587e-10,2.873024655063565e-10,2.6739644385603647e-10,2.1306790110677187e-10,pyrrolidinium,4
1772,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.618,0.012,0.0602,0.0011,1306.87,0.6,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.35357339463642e-10,2.746004936874873e-10,3.4200089884034994e-10,2.870863498770437e-10,2.672584928413422e-10,2.1787578888650267e-10,pyrrolidinium,4
1773,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.719,0.014,0.05049,0.0009,1302.96,0.6,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3553757951613433e-10,2.74727943587562e-10,3.4219672895357644e-10,2.8704772354458833e-10,2.6768552740874333e-10,2.1475535480236828e-10,pyrrolidinium,4
1774,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.839,0.017,0.03822,0.0008,1299.07,0.6,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.353846877690456e-10,2.7441475274358413e-10,3.422619558751378e-10,2.869472463989747e-10,2.688037991238801e-10,2.1481206125701086e-10,pyrrolidinium,4
1775,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,0.958,0.019,0.0328,0.00068,1295.2,0.59,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3529897408905955e-10,2.746459403654741e-10,3.4183208746549276e-10,2.873024655063565e-10,2.668413428989649e-10,2.1679620215845806e-10,pyrrolidinium,4
1776,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.084,0.022,0.03165,0.00059,1291.34,0.59,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3538464559492504e-10,2.748371519828477e-10,3.4222390985927567e-10,2.873024655063565e-10,2.6862088474071937e-10,2.1688681546038517e-10,pyrrolidinium,4
1777,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.22,0.024,0.02747,0.00051,1287.5,0.59,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3540309640120227e-10,2.747553157586193e-10,3.4212059943676475e-10,2.8704772354458833e-10,2.6676377343995115e-10,2.1797151135985034e-10,pyrrolidinium,4
1778,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.362,0.027,0.02407,0.00045,1283.69,0.59,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3547767316501727e-10,2.7434255957679567e-10,3.4200089884034994e-10,2.8716357137520736e-10,2.6845738688300874e-10,2.1522865093414802e-10,pyrrolidinium,4
1779,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1.521,0.03,0.02123,0.00039,1279.89,0.58,CCCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,3.2130160506484086e-10,2.6549561449109044e-10,3.3548997527840205e-10,2.746986304831245e-10,3.4220216548015564e-10,2.870863498770437e-10,2.6714262480027076e-10,2.1726111686435075e-10,pyrrolidinium,4
1792,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0157,0.00063,0.944,0.053,1312.0,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6176406928248124e-10,3.2282548593653907e-10,3.6982390976621396e-10,3.333588437913479e-10,2.666066143986338e-10,2.345573581484128e-10,ammonium,7
1793,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.02302,0.00092,0.634,0.034,1307.8,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6192208144053937e-10,3.2290405663443347e-10,3.7002860252247976e-10,3.3377651544191276e-10,2.6466428085466166e-10,2.3022575894416167e-10,ammonium,7
1794,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0328,0.0013,0.438,0.022,1303.6,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6138932438843686e-10,3.23196688054322e-10,3.69856489680154e-10,3.3374222568253424e-10,2.6406377228409006e-10,2.3073108773345048e-10,ammonium,7
1795,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0454,0.0018,0.31,0.015,1299.4,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6196377799929587e-10,3.22628522377396e-10,3.6975873271185767e-10,3.3360499613347663e-10,2.642123873335888e-10,2.3065315003725918e-10,ammonium,7
1796,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0614,0.0024,0.226,0.01,1295.2,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.620591717461389e-10,3.2283094886246976e-10,3.6965160621345956e-10,3.338507857608617e-10,2.640794313016862e-10,2.3052706780033806e-10,ammonium,7
1797,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.081,0.0032,0.1677,0.0075,1291.0,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.619806338576209e-10,3.2315824517814393e-10,3.6974476321043847e-10,3.3377080097127446e-10,2.665875611374057e-10,2.2733969338579198e-10,ammonium,7
1798,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1049,0.0042,0.1276,0.0055,1286.8,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.620101711283092e-10,3.2304120706058207e-10,3.698518357581472e-10,3.33324468040262e-10,2.6246292585552224e-10,2.2718764643040062e-10,ammonium,7
1799,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1668,0.0067,0.0778,0.0033,1278.5,1.4,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6195651950554924e-10,3.2279582332225963e-10,3.6983787328934467e-10,3.3331300788079065e-10,2.6491607161595515e-10,2.345262860944068e-10,ammonium,7
1800,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.249,0.01,0.0506,0.0021,1270.3,1.3,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6185934617626087e-10,3.227681534770003e-10,3.698099451885559e-10,3.3383936170877963e-10,2.6475669106130257e-10,2.306511392039536e-10,ammonium,7
1801,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.353,0.014,0.0347,0.0014,1262.1,1.3,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6207136544871447e-10,3.2301413334344377e-10,3.6993093650920836e-10,3.33547783819521e-10,2.638327350171073e-10,2.34471761099088e-10,ammonium,7
1802,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.48,0.019,0.0248,0.001,1254.0,1.3,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6181970929125076e-10,3.2281105588954433e-10,3.6974476321043847e-10,3.339193136605154e-10,2.6427171959152097e-10,2.3058391472763968e-10,ammonium,7
1803,"N-ethyl-N,N-dimethylheptanaminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCC[N+](C)(C)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.631,0.025,0.01849,0.00076,1245.9,1.3,CCCCCCC[N+](C)(C)CC,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.4894812122363326e-10,3.004526117135466e-10,3.6178785918190657e-10,3.2307903128864685e-10,3.69749419828197e-10,3.3355350593415084e-10,2.6423891558870427e-10,2.3039508825433768e-10,ammonium,7
1804,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.01589,0.00064,1.539,0.093,1481.9,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3907882208544764e-10,3.2278171481716376e-10,3.46269027111849e-10,3.3342184759480853e-10,2.59078740787736e-10,2.3056197876606943e-10,ammonium,2
1805,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0251,0.001,0.954,0.055,1477.1,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3903161086424684e-10,3.23076482777938e-10,3.459395252678305e-10,3.3390789429714744e-10,2.5911437357043725e-10,2.3023431637488867e-10,ammonium,2
1806,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0378,0.0015,0.617,0.033,1472.2,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3927009445108e-10,3.2295974257034037e-10,3.462212351034515e-10,3.3336457239397114e-10,2.5630319480922444e-10,2.3053189656951348e-10,ammonium,2
1807,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0549,0.0022,0.415,0.021,1467.3,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.390785046965457e-10,3.2275950639165745e-10,3.4610966907603717e-10,3.3359927578511325e-10,2.5865009220590067e-10,2.3025192358080126e-10,ammonium,2
1808,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0771,0.0031,0.289,0.014,1463.2,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.390507690154277e-10,3.2305947849045807e-10,3.4605651710734723e-10,3.3384507383255236e-10,2.5610377463406087e-10,2.3064737977627428e-10,ammonium,2
1809,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1052,0.0042,0.2075,0.0095,1458.7,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3910663622610747e-10,3.2292944798126077e-10,3.4605651710734723e-10,3.3363931410472314e-10,2.5815612438276555e-10,2.303017465642454e-10,ammonium,2
1810,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.1395,0.0056,0.153,0.0067,1454.1,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3897689869295656e-10,3.2288190099402176e-10,3.4600866637151765e-10,3.3336457239397114e-10,2.5709452100906544e-10,2.2716431628294902e-10,ammonium,2
1811,"2-(acetyloxy)-N-ethyl-N,N-dimethylethanaminium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide",CC[N+](C)(C)CCOC(C)=O.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.2287,0.0091,0.0894,0.0038,1444.9,1.6,CC[N+](C)(C)CCOC(C)=O,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,3.2451460529214436e-10,3.004526117135466e-10,3.3917248159993596e-10,3.2280260728157267e-10,3.4615749189385406e-10,3.3360499613347663e-10,2.5723060614171987e-10,2.3081113647613427e-10,ammonium,2
