anion_sigma_moment_2,anion_sigma_moment_1,Pressure (kPa),cation_sigma_moment_1,cation_WANS,anion_sigma_moment_hb_donor,cation_sigma_moment_0,cation_sigma_moment_3,cation_sigma_moment_hb_acceptor,anion_sigma_moment_0,Temperature (K),anion_sigma_moment_3,anion_WAPS,cation_sigma_moment_hb_donor,anion_sigma_moment_hb_acceptor,cation_sigma_moment_2
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,288.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,293.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,298.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,303.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,308.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,313.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,318.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,323.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,328.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.506533807188142e-06,0.0010008278598077,101.325,-0.0010003423400773,-0.0262861515927973,0.0,0.2159418859635219,-5.471389526505782e-08,0.0,0.1495146337736578,333.15,7.732108942467622e-08,0.0475606194776814,0.0347706521579564,0.0935750820098053,7.142202631590209e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,273.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,278.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.001000720204161,-0.0196044009075481,0.0,0.272735399650563,-6.01725390652635e-08,0.0,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.0491178873981731,0.1283879761122806,7.68622452488289e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,273.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,278.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009990259496959,-0.0300790393546484,0.0,0.2253499929059307,-6.088995369786274e-08,0.0539573106398662,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.0974297484966548,0.1283879761122806,1.2554227735085923e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,273.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,278.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,283.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,288.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,293.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0009988518754232,-0.023164412083522,0.0,0.2548582473195184,-4.3642361130985725e-08,0.0473185280763286,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.0604428730348505,0.1283879761122806,1.1069020693831963e-05
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,273.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,278.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,283.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,288.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,293.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,298.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,303.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,313.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,323.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,333.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,343.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
1.0571294758868773e-05,0.0009987773067036,101.325,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1636749786555993,353.15,1.0712561033145825e-07,0.0476689985307194,0.0952259656359705,0.1629135491367692,8.267590570733186e-06
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,343.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.000999135905585,-0.043201896653387,0.0,0.1705779289810776,-9.406876845817756e-08,0.0222452191464305,0.2202295759054979,353.15,8.38703709168742e-08,0.024208942524927,0.1505919104976734,0.1283879761122806,1.1404790939092072e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,298.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,303.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,308.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,313.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,318.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,323.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,328.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
8.827858615734429e-06,0.0010015943785735,101.325,-0.0020022993006686,-0.0270649526213255,0.0,0.280680490092078,-1.765379791773273e-07,0.0,0.2202295759054979,333.15,8.38703709168742e-08,0.024208942524927,0.2325581716156787,0.1283879761122806,1.785736626928933e-05
9.233000048853502e-06,0.0010032104401674,101.325,-0.0010003719807595,-0.0293706338409731,0.000244006005366,0.2079895592627229,-7.434118828972506e-08,0.0,0.2379087828083663,298.15,7.551537843102242e-08,0.0228323738682877,0.0898967744959981,0.0960382188352445,8.18134832100536e-06
9.233000048853502e-06,0.0010032104401674,101.325,-0.0010003719807595,-0.0293706338409731,0.000244006005366,0.2079895592627229,-7.434118828972506e-08,0.0,0.2379087828083663,303.15,7.551537843102242e-08,0.0228323738682877,0.0898967744959981,0.0960382188352445,8.18134832100536e-06
9.233000048853502e-06,0.0010032104401674,101.325,-0.0010003719807595,-0.0293706338409731,0.000244006005366,0.2079895592627229,-7.434118828972506e-08,0.0,0.2379087828083663,313.15,7.551537843102242e-08,0.0228323738682877,0.0898967744959981,0.0960382188352445,8.18134832100536e-06
9.233000048853502e-06,0.0010032104401674,101.325,-0.0010003719807595,-0.0293706338409731,0.000244006005366,0.2079895592627229,-7.434118828972506e-08,0.0,0.2379087828083663,323.15,7.551537843102242e-08,0.0228323738682877,0.0898967744959981,0.0960382188352445,8.18134832100536e-06
9.233000048853502e-06,0.0010032104401674,101.325,-0.0010003719807595,-0.0293706338409731,0.000244006005366,0.2079895592627229,-7.434118828972506e-08,0.0,0.2379087828083663,333.15,7.551537843102242e-08,0.0228323738682877,0.0898967744959981,0.0960382188352445,8.18134832100536e-06
2.134433434885503e-05,0.0010014300795993,101.325,-0.0009992228583632,-0.0474108398145961,0.0024264553317267,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1265796680914845,298.15,4.0471804399102107e-07,0.1009402840017614,0.1250367792414182,0.555844797850813,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,298.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,303.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,308.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,313.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,318.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,323.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,328.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,333.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,338.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,343.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,348.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.3032066561445357e-05,0.0010015221996489,101.325,-0.0009992228583632,-0.0474108398145961,0.004858688058397,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.127719695192789,353.15,4.36201747668846e-07,0.109647559981111,0.1250367792414182,0.5924284934781902,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,298.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,303.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,308.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,313.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,318.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,323.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,328.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,333.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
2.103198686151125e-05,0.0010013628295526,101.325,-0.0009992228583632,-0.0474108398145961,0.0066388650500144,0.1607430896906691,-8.738807631283232e-08,0.0221087230544889,0.1337073819130457,338.15,3.612866506445723e-07,0.0963520663344294,0.1250367792414182,0.5364539780818464,1.1029130120370932e-05
