anion_S3,cation_S5,anion_S2,cation_S6,anion_S4,cation_S2,cation_S8,cation_S3,Temperature (K),anion_S6,cation_S7,Pressure (kPa),cation_S4,anion_S5,anion_S7,anion_S1,anion_S8,cation_S1,anion_sigma_moment_2,anion_sigma_moment_1,cation_sigma_moment_1,cation_WANS,anion_sigma_moment_hb_donor,cation_sigma_moment_0,cation_sigma_moment_3,cation_sigma_moment_hb_acceptor,anion_sigma_moment_0,anion_sigma_moment_3,anion_WAPS,cation_sigma_moment_hb_donor,anion_sigma_moment_hb_acceptor,cation_sigma_moment_2
0.0,0.0381880410296112,0.0,0.0,0.015349213278988,0.0,0.0,0.0386937161672601,333.15,0.0588753149395163,0.0,101.325,0.1379139357654527,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010008953012871,-0.0226977024744449,0.0,0.2454671839223736,-7.279589805992947e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0901188863313171,0.1283879761122806,8.225596314905859e-06
0.0,0.0381880410296112,0.0,0.0,0.015349213278988,0.0,0.0,0.0386937161672601,338.15,0.0588753149395163,0.0,101.325,0.1379139357654527,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010008953012871,-0.0226977024744449,0.0,0.2454671839223736,-7.279589805992947e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0901188863313171,0.1283879761122806,8.225596314905859e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,278.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,288.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,298.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,308.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,318.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,328.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,338.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,348.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,358.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,283.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,293.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,303.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,313.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,323.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,333.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,353.15,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,293.0,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,303.0,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,313.0,0.0588753149395163,0.0,101.325,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,303.15,0.0588753149395163,0.0,101.0,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0210962045181288,0.0,0.0,0.015349213278988,4.624945820442763e-06,0.0,0.0386684917880062,313.15,0.0588753149395163,0.0,101.0,0.1184420977346903,0.131228919064341,0.0,0.0,0.0,0.0,8.827858615734429e-06,0.0010015943785735,-0.0010010973660279,-0.0296122554142213,0.0,0.2031850903424897,-7.382824766238801e-08,0.0,0.2202295759054979,8.38703709168742e-08,0.024208942524927,0.0906446805938867,0.1283879761122806,8.138925336125112e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,278.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,283.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,288.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,293.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,298.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,303.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,308.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,313.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,318.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,323.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,328.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,333.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,338.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,343.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,348.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,353.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,358.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,363.0,0.0552988359902963,0.0,100.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,303.0,0.0552988359902963,0.0,101.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,308.0,0.0552988359902963,0.0,101.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,313.0,0.0552988359902963,0.0,101.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,318.0,0.0552988359902963,0.0,101.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,323.0,0.0552988359902963,0.0,101.0,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0140877168271249,0.0,0.0,0.0043943126493912,0.0,0.0,0.0227739166982942,298.15,0.0552988359902963,0.0,101.325,0.1287506810840822,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010001232790666,-0.0305109851475367,0.0,0.1941509956342824,-5.57791450718975e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0362469628720233,0.0935750820098053,7.148125776031795e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,273.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,278.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,283.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,288.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,293.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,298.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,303.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,308.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,313.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,318.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,323.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
0.0,0.0117716362320399,0.0,0.0,0.0043943126493912,0.0,0.0,0.0346322205376697,328.0,0.0552988359902963,0.0,101.0,0.1004096050952838,0.0744999811193507,0.0,0.0,0.0,0.0,8.506533807188142e-06,0.0010008278598077,-0.0010007184032061,-0.0397871189037131,0.0,0.1686775636239859,-7.766489687314167e-08,0.0,0.1495146337736578,7.732108942467622e-08,0.0475606194776814,0.0952259656359705,0.0935750820098053,8.267590570733186e-06
