anion_S3,cation_S5,anion_S2,cation_S6,anion_S4,cation_S2,cation_S8,cation_S3,Temperature (K),anion_S6,cation_S7,Pressure (kPa),cation_S4,anion_S5,anion_S7,anion_S1,anion_S8,cation_S1
0.0,0.0186528847854063,0.0,0.0034957269359824,0.0,0.0001002144832235,0.0,0.0268300658929732,323.15,0.0835683056691341,0.0002203351494986,101.325,0.1361125537666645,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0186528847854063,0.0,0.0034957269359824,0.0,0.0001002144832235,0.0,0.0268300658929732,333.15,0.0835683056691341,0.0002203351494986,101.325,0.1361125537666645,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0186528847854063,0.0,0.0034957269359824,0.0,0.0001002144832235,0.0,0.0268300658929732,343.15,0.0835683056691341,0.0002203351494986,101.325,0.1361125537666645,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0186528847854063,0.0,0.0034957269359824,0.0,0.0001002144832235,0.0,0.0268300658929732,353.15,0.0835683056691341,0.0002203351494986,101.325,0.1361125537666645,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0186528847854063,0.0,0.0034957269359824,0.0,0.0001002144832235,0.0,0.0268300658929732,298.1,0.0835683056691341,0.0002203351494986,101.325,0.1361125537666645,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,303.15,0.0835683056691341,0.0,101.0,0.1411534946397945,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,363.15,0.0835683056691341,0.0,101.0,0.1411534946397945,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,313.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,323.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,333.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,343.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,353.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.0314644732806209,0.0,0.0,0.0,0.0,0.0,0.02734505330971,363.15,0.0110062259633709,0.0,101.0,0.1411534946397945,0.0103286387487695,0.0422424073222302,0.0,0.0,0.0
0.0,0.131519786248011,0.0,0.0,0.0068399122993281,0.0,0.0,0.0088064364654666,348.2,0.0009064612897503,0.0,101.325,0.2762172912413629,0.2599434234630179,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,298.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,300.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,306.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,312.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,318.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,324.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,330.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,336.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,348.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0263058302282725,0.0,0.0,0.015349213278988,1.858109128200708e-05,0.0,0.0202129530469594,361.15,0.0588753149395163,0.0,100.0,0.1520436934204364,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,313.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,318.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,323.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,328.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,333.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,338.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,343.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,348.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0156192350603586,0.0,0.0021533261379036,0.0,8.457478533483893e-06,0.0,0.0372280867982832,353.15,0.0835683056691341,0.0026652125992753,101.0,0.1185630748940824,0.0051774077009872,0.0,0.0,0.0,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,288.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,293.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,298.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,303.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,308.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,313.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,318.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,323.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,328.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,333.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,338.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,343.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,348.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,353.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,358.15,0.0060339689866451,0.0,101.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,283.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,293.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,298.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,303.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,313.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,318.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,323.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,278.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,328.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,338.15,0.0060339689866451,0.0,101.325,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,293.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,303.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,313.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,323.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,333.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,343.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0117716362320399,0.0,0.0,0.0134277768158517,0.0,0.0,0.0346322205376697,353.15,0.0060339689866451,0.0,100.0,0.1004096050952838,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,293.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,298.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,303.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,308.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,313.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,318.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,323.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,328.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,333.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,338.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,343.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,348.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0441530185746882,0.0,0.0021605136398646,0.0031554037680599,0.0089824889511631,0.0,0.0282077421745667,353.15,0.0097285865152797,1.964139557349163e-06,101.325,0.1239525833964222,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,293.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,298.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,303.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,308.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,313.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,318.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,323.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,328.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,333.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,338.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,343.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,348.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0021379527987716,0.009100345748735,0.0,0.0272918451604694,353.15,0.0403683840634356,3.5051416562022114e-05,101.325,0.1401926457166518,0.0689694361835539,0.0038547845184303,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,293.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,298.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,303.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,308.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,313.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,318.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,323.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,328.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,333.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,338.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,343.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,348.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0593512602140614,0.0,0.0021942936854742,0.0031554037680599,0.009100345748735,0.0,0.0272918451604694,353.15,0.0097285865152797,3.5051416562022114e-05,101.325,0.1401926457166518,0.0621707342793885,0.032679172271001,0.0,0.0,0.0
0.0,0.0047001249074542,0.0,0.0,0.0134277768158517,0.0088177260579984,0.0,0.0359522535512665,293.15,0.0060339689866451,0.0,101.325,0.0603566972638367,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0047001249074542,0.0,0.0,0.0134277768158517,0.0088177260579984,0.0,0.0359522535512665,298.15,0.0060339689866451,0.0,101.325,0.0603566972638367,0.024584998973877,0.0296219705300634,0.0,0.0079902168195189,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,278.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,283.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,288.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,293.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,298.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,303.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,308.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,313.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,318.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,323.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,328.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,333.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0238208624015177,0.0,0.0,0.015349213278988,0.0,0.0,0.0306197166801325,338.15,0.0588753149395163,0.0,101.325,0.1410055034993064,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0092400313324918,0.0,0.0044243727863966,0.015349213278988,0.0024106648303754,0.0,0.030059859149994,288.15,0.0588753149395163,0.0006662760277395,101.3,0.1082916328655233,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0092400313324918,0.0,0.0044243727863966,0.015349213278988,0.0024106648303754,0.0,0.030059859149994,293.15,0.0588753149395163,0.0006662760277395,101.3,0.1082916328655233,0.131228919064341,0.0,0.0,0.0,0.0
0.0,0.0092400313324918,0.0,0.0044243727863966,0.015349213278988,0.0024106648303754,0.0,0.030059859149994,298.15,0.0588753149395163,0.0006662760277395,101.3,0.1082916328655233,0.131228919064341,0.0,0.0,0.0,0.0
