,Cation S_5,Longest Alkyl Chain (Cation)
1067,0.0232795070102204,4
1068,0.0232795070102204,4
1069,0.0232795070102204,4
1070,0.0232795070102204,4
1071,0.0232795070102204,4
1072,0.0232795070102204,4
1073,0.0296552391984166,5
1074,0.0296552391984166,5
1075,0.0296552391984166,5
1076,0.0296552391984166,5
1077,0.0296552391984166,5
1078,0.0296552391984166,5
1079,0.0296552391984166,5
1080,0.0296552391984166,5
1081,0.0296552391984166,5
1082,0.0062267182236382,2
1083,0.0062267182236382,2
1084,0.0062267182236382,2
1085,0.0062267182236382,2
1086,0.0062267182236382,2
1087,0.0062267182236382,2
1088,0.0062267182236382,2
1089,0.0062267182236382,2
1090,0.0062267182236382,2
1091,0.0062267182236382,2
1092,0.0531714717675886,4
1093,0.0531714717675886,4
1094,0.0531714717675886,4
1095,0.0531714717675886,4
1096,0.0531714717675886,4
1097,0.0531714717675886,4
1098,0.0531714717675886,4
1099,0.0531714717675886,4
1100,0.0531714717675886,4
1101,0.0232795070102204,4
1102,0.0232795070102204,4
1103,0.0232795070102204,4
1104,0.0232795070102204,4
1105,0.0232795070102204,4
1106,0.0232795070102204,4
1107,0.0232795070102204,4
1108,0.0232795070102204,4
1109,0.0232795070102204,4
1110,0.0232795070102204,4
1111,0.0232795070102204,4
1112,0.0232795070102204,4
1113,0.0232795070102204,4
1114,0.0232795070102204,4
1115,0.0232795070102204,4
1116,0.0232795070102204,4
1117,0.0232795070102204,4
1118,0.0232795070102204,4
1119,0.0232795070102204,4
1120,0.0232795070102204,4
1121,0.0232795070102204,4
1122,0.0232795070102204,4
1123,0.0232795070102204,4
1124,0.0232795070102204,4
1125,0.0232795070102204,4
1126,0.0232795070102204,4
1127,0.0232795070102204,4
1128,0.0232795070102204,4
1129,0.0232795070102204,4
1130,0.0232795070102204,4
1131,0.0507322855405117,7
1132,0.0507322855405117,7
1133,0.0507322855405117,7
1134,0.0507322855405117,7
1135,0.0507322855405117,7
1136,0.0507322855405117,7
1137,0.0507322855405117,7
1138,0.0507322855405117,7
1139,0.0507322855405117,7
1140,0.0507322855405117,7
1141,0.0507322855405117,7
1142,0.0507322855405117,7
1143,0.0178319332721838,2
1144,0.0178319332721838,2
1145,0.0178319332721838,2
1146,0.0178319332721838,2
1147,0.0178319332721838,2
1148,0.0178319332721838,2
1149,0.0178319332721838,2
1150,0.0178319332721838,2
1151,0.0178319332721838,2
1152,0.0178319332721838,2
1153,0.0178319332721838,2
1154,0.0178319332721838,2
1155,0.0226733844332693,2
1156,0.0226733844332693,2
1157,0.0226733844332693,2
1158,0.0226733844332693,2
1159,0.0226733844332693,2
1160,0.0226733844332693,2
1161,0.0226733844332693,2
1162,0.0226733844332693,2
1163,0.0226733844332693,2
1164,0.0226733844332693,2
1165,0.0226733844332693,2
1166,0.0226733844332693,2
1167,0.0117716362320399,2
1168,0.0117716362320399,2
1169,0.0117716362320399,2
1170,0.0117716362320399,2
1171,0.0117716362320399,2
1172,0.0117716362320399,2
1173,0.0117716362320399,2
1174,0.0117716362320399,2
1175,0.0117716362320399,2
1176,0.0117716362320399,2
1177,0.0117716362320399,2
1178,0.0117716362320399,2
1179,0.0080230704642826,2
1180,0.0080230704642826,2
1181,0.0080230704642826,2
1182,0.0080230704642826,2
1183,0.0080230704642826,2
1184,0.0080230704642826,2
1185,0.0101755456923227,3
1186,0.0101755456923227,3
1187,0.0101755456923227,3
1188,0.0101755456923227,3
1189,0.0101755456923227,3
1190,0.0101755456923227,3
1191,0.0101755456923227,3
1192,0.0101755456923227,3
1193,0.0278056147194438,4
1194,0.0278056147194438,4
1195,0.0278056147194438,4
1196,0.0278056147194438,4
1197,0.0278056147194438,4
1198,0.0078616723841164,2
1199,0.0078616723841164,2
1200,0.0078616723841164,2
1201,0.0078616723841164,2
1202,0.0078616723841164,2
1203,0.0078616723841164,2
1204,0.0078616723841164,2
1205,0.0078616723841164,2
1206,0.0078616723841164,2
1207,0.0078616723841164,2
1208,0.0078616723841164,2
1209,0.0078616723841164,2
1210,0.0078616723841164,2
1211,0.0078616723841164,2
1212,0.0078616723841164,2
1213,0.0078616723841164,2
1214,0.0078616723841164,2
1215,0.0078616723841164,2
1216,0.0078616723841164,2
1217,0.0078616723841164,2
1218,0.0078616723841164,2
1219,0.0078616723841164,2
1220,0.0078616723841164,2
1221,0.0078616723841164,2
1222,0.0078616723841164,2
1223,0.0078616723841164,2
1224,0.0078616723841164,2
1225,0.0078616723841164,2
1226,0.0078616723841164,2
1227,0.0078616723841164,2
1228,0.0078616723841164,2
1229,0.0078616723841164,2
1230,0.0078616723841164,2
1231,0.0078616723841164,2
1232,0.0078616723841164,2
1233,0.0078616723841164,2
1234,0.0054929007942355,1
1235,0.0054929007942355,1
1236,0.0054929007942355,1
1237,0.0054929007942355,1
1238,0.0054929007942355,1
1239,0.0054929007942355,1
1240,0.0054929007942355,1
1241,0.0054929007942355,1
1242,0.0054929007942355,1
1243,0.0054929007942355,1
1244,0.0054929007942355,1
1245,0.0054929007942355,1
1246,0.0054929007942355,1
1247,0.0054929007942355,1
1248,0.0054929007942355,1
1249,0.0177952909406225,4
1250,0.0177952909406225,4
1251,0.0177952909406225,4
1252,0.0177952909406225,4
1253,0.0191947689107065,3
1254,0.0191947689107065,3
1255,0.0191947689107065,3
1256,0.0191947689107065,3
1257,0.0191947689107065,3
1258,0.0191947689107065,3
1259,0.0191947689107065,3
1260,0.0191947689107065,3
1261,0.0191947689107065,3
1262,0.0191947689107065,3
1263,0.0191947689107065,3
1264,0.0191947689107065,3
1265,0.0278056147194438,4
1266,0.0278056147194438,4
1267,0.0278056147194438,4
1268,0.0278056147194438,4
1269,0.0278056147194438,4
1270,0.0278056147194438,4
1271,0.0278056147194438,4
1272,0.0278056147194438,4
1273,0.0278056147194438,4
1274,0.0278056147194438,4
1275,0.0278056147194438,4
1276,0.0278056147194438,4
1277,0.0367906873287528,5
1278,0.0367906873287528,5
1279,0.0367906873287528,5
1280,0.0367906873287528,5
1281,0.0367906873287528,5
1282,0.0367906873287528,5
1283,0.0367906873287528,5
1284,0.0367906873287528,5
1285,0.0367906873287528,5
1286,0.0367906873287528,5
1287,0.0367906873287528,5
1288,0.0367906873287528,5
1289,0.0278056147194438,4
1290,0.0278056147194438,4
1291,0.0278056147194438,4
1292,0.0278056147194438,4
1293,0.0278056147194438,4
1294,0.0278056147194438,4
1295,0.0278056147194438,4
1296,0.0278056147194438,4
1297,0.0278056147194438,4
1298,0.0278056147194438,4
1299,0.0278056147194438,4
1300,0.0278056147194438,4
1301,0.0367906873287528,5
1302,0.0367906873287528,5
1303,0.0367906873287528,5
1304,0.0367906873287528,5
1305,0.0367906873287528,5
1306,0.0367906873287528,5
1307,0.0367906873287528,5
1308,0.0367906873287528,5
1309,0.0367906873287528,5
1310,0.0367906873287528,5
1311,0.0367906873287528,5
1312,0.0367906873287528,5
1313,0.0278056147194438,4
1314,0.0278056147194438,4
1315,0.0278056147194438,4
1316,0.0278056147194438,4
1317,0.0278056147194438,4
1318,0.0278056147194438,4
1319,0.0278056147194438,4
1320,0.0278056147194438,4
1321,0.0433814693769245,2
1322,0.0433814693769245,2
1323,0.0433814693769245,2
1324,0.0433814693769245,2
1325,0.0433814693769245,2
1326,0.0433814693769245,2
1327,0.0433814693769245,2
1328,0.0433814693769245,2
1329,0.0433814693769245,2
1330,0.0433814693769245,2
1331,0.0433814693769245,2
1332,0.0433814693769245,2
1333,0.0433814693769245,2
1334,0.0433814693769245,2
1335,0.0433814693769245,2
1336,0.0433814693769245,2
1337,0.0433814693769245,2
1338,0.0433814693769245,2
1339,0.0433814693769245,2
1340,0.0433814693769245,2
1341,0.0433814693769245,2
1342,0.0433814693769245,2
1343,0.0433814693769245,2
1344,0.0433814693769245,2
1345,0.0433814693769245,2
1346,0.0433814693769245,2
1347,0.0433814693769245,2
1348,0.0433814693769245,2
1349,0.0433814693769245,2
1350,0.0433814693769245,2
1351,0.0433814693769245,2
1352,0.0433814693769245,2
1353,0.0433814693769245,2
1354,0.0210962045181288,4
1355,0.0210962045181288,4
1356,0.0210962045181288,4
1357,0.0210962045181288,4
1358,0.0210962045181288,4
1359,0.0210962045181288,4
1360,0.0210962045181288,4
1361,0.0210962045181288,4
1362,0.0210962045181288,4
1363,0.0210962045181288,4
1364,0.0210962045181288,4
1365,0.0117716362320399,2
1366,0.0117716362320399,2
1367,0.0117716362320399,2
1368,0.0117716362320399,2
1369,0.0117716362320399,2
1370,0.0117716362320399,2
1371,0.0117716362320399,2
1372,0.0117716362320399,2
1373,0.0117716362320399,2
1374,0.0117716362320399,2
1375,0.0117716362320399,2
1376,0.0278056147194438,4
1377,0.0278056147194438,4
1378,0.0278056147194438,4
1379,0.0278056147194438,4
1380,0.0278056147194438,4
1381,0.0278056147194438,4
1382,0.0278056147194438,4
1383,0.0278056147194438,4
1384,0.0278056147194438,4
1385,0.0278056147194438,4
1386,0.0278056147194438,4
1387,0.0263058302282725,4
1388,0.0263058302282725,4
1389,0.0263058302282725,4
1390,0.0263058302282725,4
1391,0.0263058302282725,4
1392,0.0263058302282725,4
1393,0.0263058302282725,4
1394,0.0263058302282725,4
1395,0.0263058302282725,4
1396,0.0263058302282725,4
1397,0.0263058302282725,4
1398,0.0232795070102204,4
1399,0.0232795070102204,4
1400,0.0232795070102204,4
1401,0.0232795070102204,4
1402,0.0232795070102204,4
1403,0.0232795070102204,4
1404,0.0232795070102204,4
1405,0.0232795070102204,4
1406,0.0232795070102204,4
1407,0.0232795070102204,4
1408,0.0232795070102204,4
1409,0.0278056147194438,4
1410,0.0278056147194438,4
1411,0.0278056147194438,4
1412,0.0278056147194438,4
1413,0.0278056147194438,4
1414,0.0117716362320399,2
1415,0.0117716362320399,2
1416,0.0117716362320399,2
1417,0.0117716362320399,2
1418,0.0117716362320399,2
1419,0.0191947689107065,3
1420,0.0191947689107065,3
1421,0.0191947689107065,3
1422,0.0191947689107065,3
1423,0.0191947689107065,3
1424,0.0191947689107065,3
1425,0.0191947689107065,3
1426,0.0191947689107065,3
1427,0.0191947689107065,3
1428,0.0191947689107065,3
1429,0.0191947689107065,3
1430,0.0622098151317827,8
1431,0.0622098151317827,8
1432,0.0622098151317827,8
1433,0.0622098151317827,8
1434,0.0622098151317827,8
1435,0.0622098151317827,8
1436,0.0622098151317827,8
1437,0.0622098151317827,8
1438,0.0622098151317827,8
1439,0.0622098151317827,8
1440,0.0047001249074542,1
1441,0.0047001249074542,1
1442,0.0047001249074542,1
1443,0.0232795070102204,4
1444,0.0232795070102204,4
1445,0.0232795070102204,4
1446,0.0232795070102204,4
1447,0.0232795070102204,4
1448,0.0232795070102204,4
1449,0.0232795070102204,4
1450,0.0232795070102204,4
1451,0.0232795070102204,4
1452,0.0232795070102204,4
1453,0.026478920060034,4
1454,0.0322976389549795,2
1455,0.0322976389549795,2
1456,0.0322976389549795,2
1457,0.0322976389549795,2
1458,0.0322976389549795,2
1459,0.0322976389549795,2
1460,0.0322976389549795,2
1461,0.0322976389549795,2
1462,0.0322976389549795,2
1463,0.0322976389549795,2
1464,0.0525209947134648,5
1465,0.0525209947134648,5
1466,0.0525209947134648,5
1467,0.0525209947134648,5
1468,0.0525209947134648,5
1469,0.0525209947134648,5
1470,0.0525209947134648,5
1471,0.0525209947134648,5
1472,0.0525209947134648,5
1473,0.0525209947134648,5
1474,0.0142376212020728,2
1475,0.0142376212020728,2
1476,0.0142376212020728,2
1477,0.0142376212020728,2
1478,0.0142376212020728,2
1479,0.0142376212020728,2
1480,0.0142376212020728,2
1481,0.0142376212020728,2
1482,0.0278056147194438,4
1483,0.0278056147194438,4
1484,0.0278056147194438,4
1485,0.0278056147194438,4
1486,0.0314644732806209,4
1487,0.0314644732806209,4
1488,0.0314644732806209,4
1489,0.0314644732806209,4
1490,0.0314644732806209,4
1491,0.0314644732806209,4
1492,0.0314644732806209,4
1493,0.0314644732806209,4
1494,0.0314644732806209,4
1495,0.0314644732806209,4
1496,0.0386319960765397,5
1497,0.0386319960765397,5
1498,0.0386319960765397,5
1499,0.0386319960765397,5
1500,0.0386319960765397,5
1501,0.0386319960765397,5
1502,0.0386319960765397,5
1503,0.0386319960765397,5
1504,0.0386319960765397,5
1505,0.0386319960765397,5
1506,0.0209748067347215,3
1507,0.0209748067347215,3
1508,0.0209748067347215,3
1509,0.0209748067347215,3
1510,0.0209748067347215,3
1511,0.0209748067347215,3
1512,0.0209748067347215,3
1513,0.0209748067347215,3
1514,0.0209748067347215,3
1515,0.0209748067347215,3
1516,0.0117716362320399,2
1517,0.0117716362320399,2
1518,0.0117716362320399,2
1519,0.0117716362320399,2
1520,0.0117716362320399,2
1521,0.0117716362320399,2
1522,0.0278056147194438,4
1523,0.0278056147194438,4
1524,0.0278056147194438,4
1525,0.0278056147194438,4
1526,0.0278056147194438,4
1527,0.0278056147194438,4
1528,0.0278056147194438,4
1529,0.0278056147194438,4
1530,0.0278056147194438,4
1531,0.0278056147194438,4
1532,0.0278056147194438,4
1533,0.0278056147194438,4
1534,0.0278056147194438,4
1535,0.0278056147194438,4
1536,0.0278056147194438,4
1537,0.0278056147194438,4
1538,0.032418379019149,3
1539,0.032418379019149,3
1540,0.032418379019149,3
1541,0.032418379019149,3
1542,0.032418379019149,3
1543,0.032418379019149,3
1544,0.032418379019149,3
1545,0.032418379019149,3
1546,0.032418379019149,3
1547,0.0131549657085696,2
1548,0.0131549657085696,2
1549,0.0131549657085696,2
1550,0.0131549657085696,2
1551,0.0131549657085696,2
1552,0.0131549657085696,2
1553,0.0152459401193608,3
1554,0.0152459401193608,3
1555,0.0152459401193608,3
1556,0.0152459401193608,3
1557,0.0152459401193608,3
1558,0.0152459401193608,3
1559,0.0152459401193608,3
1560,0.0152459401193608,3
1561,0.0152459401193608,3
1562,0.0340962232746415,3
1563,0.0340962232746415,3
1564,0.0340962232746415,3
1565,0.0340962232746415,3
1566,0.0340962232746415,3
1567,0.0340962232746415,3
1568,0.0340962232746415,3
1569,0.0340962232746415,3
1570,0.0340962232746415,3
1571,0.0236385186340376,2
1572,0.0236385186340376,2
1573,0.0236385186340376,2
1574,0.0236385186340376,2
1575,0.0236385186340376,2
1576,0.0236385186340376,2
1577,0.0236385186340376,2
1578,0.0236385186340376,2
1579,0.0236385186340376,2
1580,0.0277094632478616,2
1581,0.0277094632478616,2
1582,0.0277094632478616,2
1583,0.0277094632478616,2
1584,0.0277094632478616,2
1585,0.0277094632478616,2
1586,0.0277094632478616,2
1587,0.0277094632478616,2
1588,0.0277094632478616,2
1589,0.0208258361530832,3
1590,0.0208258361530832,3
1591,0.0208258361530832,3
1592,0.0208258361530832,3
1593,0.0208258361530832,3
1594,0.0208258361530832,3
1595,0.0208258361530832,3
1596,0.0208258361530832,3
1597,0.0208258361530832,3
1598,0.0382879160888136,3
1599,0.0382879160888136,3
1600,0.0382879160888136,3
1601,0.0382879160888136,3
1602,0.0382879160888136,3
1603,0.0382879160888136,3
1604,0.0382879160888136,3
1605,0.0382879160888136,3
1606,0.0382879160888136,3
1607,0.0083759819931422,1
1608,0.0083759819931422,1
1609,0.0083759819931422,1
1610,0.0083759819931422,1
1611,0.0083759819931422,1
1612,0.0083759819931422,1
1613,0.0083759819931422,1
1614,0.0083759819931422,1
1615,0.0083759819931422,1
1616,0.0176337686530538,2
1617,0.0176337686530538,2
1618,0.0176337686530538,2
1619,0.0176337686530538,2
1620,0.0176337686530538,2
1621,0.0176337686530538,2
1622,0.0176337686530538,2
1623,0.0176337686530538,2
1624,0.0176337686530538,2
1625,0.0123958686682776,2
1626,0.0123958686682776,2
1627,0.0123958686682776,2
1628,0.0123958686682776,2
1629,0.0123958686682776,2
1630,0.0123958686682776,2
1631,0.0123958686682776,2
1632,0.0123958686682776,2
1633,0.0123958686682776,2
1634,0.021201357544717,2
1635,0.021201357544717,2
1636,0.021201357544717,2
1637,0.021201357544717,2
1638,0.021201357544717,2
1639,0.021201357544717,2
1640,0.021201357544717,2
1641,0.021201357544717,2
1642,0.021201357544717,2
1643,0.0127961087910435,3
1644,0.0127961087910435,3
1645,0.0127961087910435,3
1646,0.0127961087910435,3
1647,0.0127961087910435,3
1648,0.0127961087910435,3
1649,0.0127961087910435,3
1650,0.0127961087910435,3
1651,0.0127961087910435,3
1652,0.0125528668579772,3
1653,0.0125528668579772,3
1654,0.0125528668579772,3
1655,0.0125528668579772,3
1656,0.0125528668579772,3
1657,0.0125528668579772,3
1658,0.0125528668579772,3
1659,0.0125528668579772,3
1660,0.0125528668579772,3
1661,0.0125528668579772,3
1662,0.0125528668579772,3
1663,0.0125528668579772,3
1664,0.0125528668579772,3
1665,0.0125528668579772,3
1666,0.0125528668579772,3
1667,0.0125528668579772,3
1668,0.0271147170305473,4
1669,0.0271147170305473,4
1670,0.0271147170305473,4
1671,0.0459758488050939,6
1672,0.0142376212020728,2
1673,0.0142376212020728,2
1674,0.0142376212020728,2
1675,0.0142376212020728,2
1676,0.0142376212020728,2
1677,0.021518602740899,4
1678,0.021518602740899,4
1679,0.021518602740899,4
1680,0.021518602740899,4
1681,0.021518602740899,4
1682,0.021518602740899,4
1683,0.021518602740899,4
1684,0.021518602740899,4
1685,0.021518602740899,4
1686,0.021518602740899,4
1687,0.021518602740899,4
1688,0.021518602740899,4
1689,0.021518602740899,4
1690,0.021518602740899,4
1691,0.021518602740899,4
1692,0.021518602740899,4
1693,0.021518602740899,4
1694,0.021518602740899,4
1695,0.0278056147194438,4
1696,0.0278056147194438,4
1697,0.0278056147194438,4
1698,0.0278056147194438,4
1699,0.0278056147194438,4
1700,0.0278056147194438,4
1701,0.0278056147194438,4
1702,0.0278056147194438,4
1703,0.0278056147194438,4
1704,0.0278056147194438,4
1705,0.0278056147194438,4
1706,0.0278056147194438,4
1707,0.0278056147194438,4
1708,0.0278056147194438,4
1709,0.0191947689107065,3
1710,0.0191947689107065,3
1711,0.0191947689107065,3
1712,0.0191947689107065,3
1713,0.0191947689107065,3
1714,0.0191947689107065,3
1715,0.0191947689107065,3
1716,0.0191947689107065,3
1717,0.0191947689107065,3
1718,0.0381880410296112,6
1719,0.0121822302582561,3
1720,0.0121822302582561,3
1721,0.0121822302582561,3
1722,0.0121822302582561,3
1723,0.0121822302582561,3
1724,0.0121822302582561,3
1725,0.0121822302582561,3
1726,0.0121822302582561,3
1727,0.0121822302582561,3
1728,0.0174874124954393,2
1729,0.0174874124954393,2
1730,0.0174874124954393,2
1731,0.0174874124954393,2
1732,0.0174874124954393,2
1733,0.0174874124954393,2
1734,0.0174874124954393,2
1735,0.0241654256666511,4
1736,0.0241654256666511,4
1737,0.0241654256666511,4
1738,0.0241654256666511,4
1739,0.0241654256666511,4
1740,0.0241654256666511,4
1741,0.0241654256666511,4
1742,0.0142300921759666,2
1743,0.0142300921759666,2
1744,0.0142300921759666,2
1745,0.0142300921759666,2
1746,0.0142300921759666,2
1747,0.0142300921759666,2
1748,0.0142300921759666,2
1749,0.0142300921759666,2
1750,0.0142300921759666,2
1751,0.0142300921759666,2
1752,0.0142300921759666,2
1753,0.0142300921759666,2
1754,0.0142300921759666,2
1755,0.0142300921759666,2
1756,0.0142300921759666,2
1757,0.0142300921759666,2
1758,0.011758732137743,3
1759,0.011758732137743,3
1760,0.011758732137743,3
1761,0.011758732137743,3
1762,0.011758732137743,3
1763,0.011758732137743,3
1764,0.011758732137743,3
1765,0.011758732137743,3
1766,0.0278056147194438,4
1767,0.0278056147194438,4
1768,0.0278056147194438,4
1769,0.0278056147194438,4
1770,0.0278056147194438,4
1771,0.0735872370143451,2
1772,0.0735872370143451,2
1773,0.0735872370143451,2
1774,0.0735872370143451,2
1775,0.0735872370143451,2
1776,0.0735872370143451,2
1777,0.0735872370143451,2
1778,0.0735872370143451,2
1779,0.0231753419642226,2
1780,0.0200355460071415,3
1781,0.0248689569896475,3
1782,0.0167319916486933,2
1783,0.0074549637847206,2
1784,0.0314644732806209,4
1785,0.0314644732806209,4
1786,0.0314644732806209,4
1787,0.0314644732806209,4
1788,0.0314644732806209,4
1789,0.0314644732806209,4
1790,0.0314644732806209,4
1791,0.0314644732806209,4
1792,0.0117716362320399,2
1793,0.0117716362320399,2
1794,0.0117716362320399,2
1795,0.0117716362320399,2
1796,0.0117716362320399,2
1797,0.0117716362320399,2
1798,0.0117716362320399,2
1799,0.0117716362320399,2
1800,0.0485931053514409,4
1801,0.0485931053514409,4
1802,0.0485931053514409,4
1803,0.0485931053514409,4
1804,0.0485931053514409,4
1805,0.0485931053514409,4
1806,0.0601835467399764,5
1807,0.0601835467399764,5
1808,0.0601835467399764,5
1809,0.0601835467399764,5
1810,0.0353483078314385,4
1811,0.0353483078314385,4
1812,0.0353483078314385,4
1813,0.0353483078314385,4
1814,0.0353483078314385,4
1815,0.0353483078314385,4
1816,0.0353483078314385,4
1817,0.0155565521182618,3
1818,0.0155565521182618,3
1819,0.0155565521182618,3
1820,0.0155565521182618,3
1821,0.0155565521182618,3
1822,0.0155565521182618,3
1823,0.0166282220622299,2
1824,0.0166282220622299,2
1825,0.0166282220622299,2
1826,0.0166282220622299,2
1827,0.0166282220622299,2
1828,0.0209748067347215,3
1829,0.0209748067347215,3
1830,0.0209748067347215,3
1831,0.0209748067347215,3
1832,0.0209748067347215,3
1833,0.0209748067347215,3
1834,0.0209748067347215,3
1835,0.0190152469848248,3
1836,0.0732538628600878,9
1837,0.0632814906476942,8
1838,0.0543826398779659,7
1839,0.0447387531018568,6
1840,0.0363503510820795,5
1841,0.0278056147194438,4
1842,0.0278056147194438,4
1843,0.0278056147194438,4
1844,0.0278056147194438,4
1845,0.0278056147194438,4
1846,0.0278056147194438,4
1847,0.0278056147194438,4
1848,0.0555571421947777,8
1849,0.0622098151317827,8
1850,0.0622098151317827,8
1851,0.0622098151317827,8
1852,0.0622098151317827,8
1853,0.0622098151317827,8
1854,0.0622098151317827,8
1855,0.0232795070102204,4
1856,0.0232795070102204,4
1857,0.0232795070102204,4
1858,0.0232795070102204,4
1859,0.0232795070102204,4
1860,0.0232795070102204,4
1861,0.0121822302582561,3
1862,0.0121822302582561,3
1863,0.0121822302582561,3
1864,0.0121822302582561,3
1865,0.0121822302582561,3
1866,0.0121822302582561,3
1867,1.5312557287506288e-05,1
1868,0.0718429925933266,4
1869,0.0718429925933266,4
1870,0.0718429925933266,4
1871,0.0718429925933266,4
1872,0.0718429925933266,4
1873,0.0718429925933266,4
1874,0.0117716362320399,2
1875,0.0117716362320399,2
1876,0.0117716362320399,2
1877,0.0117716362320399,2
1878,0.0117716362320399,2
1879,0.0117716362320399,2
1880,0.0016334404226588,1
1881,0.0016334404226588,1
1882,0.0016334404226588,1
1883,0.0016334404226588,1
1884,0.0016334404226588,1
1885,0.0016334404226588,1
1886,0.0820963441248917,4
1887,0.0820963441248917,4
1888,0.0820963441248917,4
1889,0.0820963441248917,4
1890,0.0820963441248917,4
1891,0.0820963441248917,4
1892,0.0820963441248917,4
1893,0.0820963441248917,4
1894,0.0820963441248917,4
1895,0.0820963441248917,4
1896,0.0820963441248917,4
1897,0.0820963441248917,4
1898,0.0820963441248917,4
1899,0.0820963441248917,4
1900,0.0820963441248917,4
1901,0.0820963441248917,4
1902,0.0820963441248917,4
1903,0.0820963441248917,4
1904,0.0081125900886251,2
1905,0.0081125900886251,2
1906,0.0081125900886251,2
1907,0.0081125900886251,2
1908,0.0081125900886251,2
1909,0.0387148084609999,3
1910,0.0387148084609999,3
1911,0.0387148084609999,3
1912,0.0387148084609999,3
1913,0.0122748422462175,2
1914,0.0285648395157016,3
1915,0.049408406251746,2
1916,0.0278056147194438,4
1917,0.1721228821484959,8
1918,0.0283481143007146,4
1919,0.0763094659705964,8
1920,0.0978915596925799,10
1921,0.106942438235436,11
1922,0.1165177232355894,12
1923,0.029698386472904,2
1924,0.0409455973770897,3
1925,0.0527290586812899,4
1926,0.0544235485565457,5
1927,0.0642451813269674,6
1928,0.0912517125334077,9
1929,0.1040257768233729,10
1930,0.1131781622648331,11
1931,0.069031477217728,7
1932,0.0594770139250929,6
1933,0.051008052422454,5
1934,0.0420066726166822,4
1935,0.0363045890173875,3
1936,0.0254212997416603,2
1937,0.0858635292000071,9
1938,0.0027774296849643,1
1939,0.0027774296849643,1
1940,0.0357883871217961,2
1941,0.0424888824022365,2
1942,0.0520838435019889,2
1943,0.0123951536645396,2
1944,0.0055126564706318,2
1945,0.0316013451095404,5
1946,0.0142300921759666,2
1947,0.0186528847854063,2
1948,0.0239764452356598,2
1949,0.0124245185268178,2
1950,0.0186528847854063,2
1951,0.0239764452356598,2
1952,0.0142300921759666,2
1953,0.0239764452356598,2
1954,0.0192437564758926,3
1955,0.0239764452356598,2
1956,0.0239764452356598,2
1957,0.0283481143007146,4
1958,0.0232795070102204,4
1959,0.0232795070102204,4
1960,0.0232795070102204,4
1961,0.0232795070102204,4
1962,0.0232795070102204,4
1963,0.0232795070102204,4
1964,0.0232795070102204,4
1965,0.0232795070102204,4
1966,0.0232795070102204,4
1967,0.0232795070102204,4
1968,0.0232795070102204,4
1969,0.0232795070102204,4
1970,0.0232795070102204,4
1971,0.0232795070102204,4
1972,0.0232795070102204,4
1973,0.0459758488050939,6
1974,0.0802283930388559,8
1975,0.0802283930388559,8
1976,0.0802283930388559,8
1977,0.0802283930388559,8
1978,0.0802283930388559,8
1979,0.0802283930388559,8
1980,0.0802283930388559,8
1981,0.0802283930388559,8
1982,0.0802283930388559,8
1983,0.0802283930388559,8
1984,0.0802283930388559,8
1985,0.0802283930388559,8
1986,0.0802283930388559,8
1987,0.0802283930388559,8
1988,0.0802283930388559,8
1989,0.0802283930388559,8
1990,0.0802283930388559,8
1991,0.0278056147194438,4
1992,0.0278056147194438,4
1993,0.0278056147194438,4
1994,0.0278056147194438,4
1995,0.0278056147194438,4
1996,0.0278056147194438,4
1997,0.0278056147194438,4
1998,0.0278056147194438,4
1999,0.0278056147194438,4
2000,0.0278056147194438,4
2001,0.0278056147194438,4
2002,0.0278056147194438,4
2003,0.0278056147194438,4
2004,0.0278056147194438,4
2005,0.0278056147194438,4
2006,0.0278056147194438,4
2007,0.0278056147194438,4
2008,0.0278056147194438,4
2009,0.0278056147194438,4
2010,0.0278056147194438,4
2011,0.0278056147194438,4
2012,0.0278056147194438,4
2013,0.0278056147194438,4
2014,0.0278056147194438,4
2015,0.0278056147194438,4
2016,0.0278056147194438,4
2017,0.0599332018852042,8
2018,0.021518602740899,4
2019,0.021518602740899,4
2020,0.021518602740899,4
2021,0.0409589192878983,6
2022,0.0409589192878983,6
2023,0.0409589192878983,6
2024,0.0451560899903005,6
2025,0.0210962045181288,4
2026,0.0210962045181288,4
2027,0.0210962045181288,4
2028,0.0210962045181288,4
2029,0.0210962045181288,4
2030,0.0210962045181288,4
2031,0.0210962045181288,4
2032,0.0210962045181288,4
2033,0.0210962045181288,4
2034,0.0210962045181288,4
2035,0.0210962045181288,4
2036,0.0210962045181288,4
2037,0.0210962045181288,4
2038,0.0210962045181288,4
2039,0.0210962045181288,4
2040,0.0210962045181288,4
2041,0.0210962045181288,4
2042,0.0210962045181288,4
2043,0.0210962045181288,4
2044,0.0210962045181288,4
2045,0.0210962045181288,4
2046,0.0210962045181288,4
2047,0.0210962045181288,4
2048,0.0210962045181288,4
2049,0.0210962045181288,4
2050,0.0210962045181288,4
2051,0.0210962045181288,4
2052,0.0210962045181288,4
2053,0.0210962045181288,4
2054,0.0210962045181288,4
2055,0.0210962045181288,4
2056,0.0592081989074206,8
2057,0.0121822302582561,3
2058,0.0121822302582561,3
2059,0.0121822302582561,3
2060,0.0121822302582561,3
2061,0.0121822302582561,3
2062,0.0121822302582561,3
2063,0.0121822302582561,3
2064,0.0121822302582561,3
2065,0.0121822302582561,3
2066,0.0121822302582561,3
2067,0.0121822302582561,3
