yhat
3.4503109008105897
4.164332503872785
0.8713495334045728
0.5247092033386772
0.5990483290315505
0.6487674105766397
0.73979082377138
0.8020270620162818
0.9109841792418297
1.0203390689415797
1.1107405583607721
1.28973509505512
1.5051393447208916
1.6759530699215368
1.9302123102587945
2.126092624412132
0.6165666683461947
0.3285715422726225
0.5333160123926434
0.8112664209685095
1.1689360011127068
1.595251167158335
2.105704582434655
2.6633883941405694
3.303452950536256
0.6453348565214252
0.5176601946568393
0.6766238372071739
1.0830163529464083
1.572378673302875
2.153310527217348
0.8883026863389194
1.1308513533074096
1.8551288601030287
2.4741425847480474
1.1175082175733924
1.4266532832062067
2.1883531377193908
3.109915066157371
4.150910488483153
0.9079315225275006
1.3632695492446025
1.6299380017553275
1.9263511598084107
2.570925637524315
3.3756462543087906
4.219039188002493
5.155927805012945
6.105813424169067
1.5613822085886353
4.986565089731776
0.0936934216609837
0.16393273218309587
0.38481053928305486
0.5329472220716729
0.10613491444023336
0.2179947484378093
0.39099470861141195
0.6348018560712261
0.9450581794201677
1.242950981499121
1.5160437616121103
1.8125830243073433
2.122709728260719
2.4769523961984774
2.9308069610804113
3.3862402677864947
3.770427414646346
4.183762599405718
0.0231824589884364
0.03478033800030235
0.05171641745325483
0.07326539050209978
0.09983944570095869
0.1329365241024408
0.17472605502291202
0.24618871947734117
0.35629408645082083
0.4978096398952924
0.6765985592793654
0.8741319355336505
1.1057169958253368
1.3853330243008528
1.6619570334142824
0.15252271688510494
0.20929383844103475
0.27505062556878557
0.36297735103228823
0.4510932074760457
0.5584249706078747
0.6981322241326468
0.8316034754784565
0.13990051503152628
2.3086950618093596
3.6223014810708225
0.04838491421894523
0.039874308955076036
0.14951296640028267
0.6068684017922944
